delivery_id,order_id,driver_id,pickup_time,delivery_time,delivery_status,distance_km,delivery_duration_minutes
DEL-03114,ORD-04222,DRV-048,2026-02-06 00:19:29,2026-02-06 02:00:29,delivered,30.8,101
DEL-03115,ORD-04224,DRV-012,2025-10-02 11:19:28,2025-10-02 12:43:28,delivered,59.5,84
DEL-03116,ORD-04225,DRV-037,2025-05-06 23:31:33,2025-05-07 00:14:33,delivered,68.7,43
DEL-03117,ORD-04226,DRV-018,2025-05-07 08:33:48,2025-05-07 12:25:48,delivered,38.3,232
DEL-03118,ORD-04227,DRV-002,2026-02-12 21:47:38,2026-02-12 23:34:38,delivered,74.4,107
DEL-03119,ORD-04228,DRV-043,2025-12-11 13:49:53,2025-12-11 16:57:53,delivered,2.9,188
DEL-03120,ORD-04229,DRV-045,2025-08-17 01:22:33,2025-08-17 02:36:33,delivered,20.4,74
DEL-03121,ORD-04231,DRV-041,2025-07-31 13:16:03,2025-07-31 14:19:03,delivered,61.0,63
DEL-03122,ORD-04233,DRV-017,2025-08-16 12:18:10,2025-08-16 13:44:10,delivered,40.2,86
DEL-03123,ORD-04234,DRV-023,2025-05-09 04:39:57,2025-05-09 06:50:57,delivered,7.1,131
DEL-03124,ORD-04236,DRV-007,2025-12-19 08:52:56,2025-12-19 10:19:56,delivered,28.3,87
DEL-03125,ORD-04238,DRV-025,2025-05-05 21:54:10,2025-05-06 00:23:10,delivered,75.1,149
DEL-03126,ORD-04239,DRV-016,2025-06-30 18:41:08,2025-06-30 21:00:08,failed,10.2,139
DEL-03127,ORD-04245,DRV-009,2026-02-22 14:48:31,2026-02-22 16:13:31,delivered,64.3,85
DEL-03128,ORD-04246,DRV-009,2025-08-05 06:41:19,2025-08-05 08:19:19,delivered,16.0,98
DEL-03129,ORD-04247,DRV-014,2025-08-07 12:20:03,2025-08-07 14:18:03,delivered,6.6,118
DEL-03130,ORD-04249,DRV-016,2025-04-20 11:41:10,2025-04-20 13:16:10,delivered,66.8,95
DEL-03131,ORD-04251,DRV-048,2025-12-24 12:00:28,2025-12-24 12:42:28,delivered,36.1,42
DEL-03132,ORD-04252,DRV-012,2025-05-29 02:39:01,2025-05-29 05:45:01,delivered,52.2,186
DEL-03133,ORD-04253,DRV-014,2025-04-18 04:27:10,2025-04-18 06:10:10,delivered,65.4,103
DEL-03134,ORD-04254,DRV-039,2025-11-24 04:49:26,2025-11-24 07:43:26,delivered,7.4,174
DEL-03135,ORD-04255,DRV-045,2025-06-01 07:05:55,2025-06-01 07:46:55,failed,19.2,41
DEL-03136,ORD-04256,DRV-039,2025-05-22 18:13:24,2025-05-22 19:11:24,delivered,13.5,58
DEL-03137,ORD-04259,DRV-030,2026-02-14 13:37:12,2026-02-14 16:32:12,delivered,56.4,175
DEL-03138,ORD-04260,DRV-006,2025-09-26 15:31:24,2025-09-26 16:23:24,delivered,76.0,52
DEL-03139,ORD-04261,DRV-012,2025-05-08 04:58:56,2025-05-08 08:37:56,failed,9.0,219
DEL-03140,ORD-04262,DRV-042,2025-05-30 17:54:34,2025-05-30 18:32:34,delivered,67.0,38
DEL-03141,ORD-04263,DRV-001,2025-09-12 11:23:33,2025-09-12 14:45:33,delivered,27.4,202
DEL-03142,ORD-04264,DRV-017,2026-04-11 14:13:10,2026-04-11 15:53:10,delivered,67.1,100
DEL-03143,ORD-04265,DRV-014,2026-02-11 17:26:18,2026-02-11 18:51:18,delivered,32.6,85
DEL-03144,ORD-04266,DRV-027,2026-02-19 09:27:45,2026-02-19 10:38:45,delivered,60.4,71
DEL-03145,ORD-04267,DRV-049,2025-11-03 00:32:58,2025-11-03 01:25:58,delivered,21.7,53
DEL-03146,ORD-04268,DRV-041,2026-02-12 08:50:46,2026-02-12 12:21:46,delivered,2.6,211
DEL-03147,ORD-04269,DRV-026,2025-12-21 00:25:53,2025-12-21 01:37:53,returned_to_warehouse,73.7,72
DEL-03148,ORD-04271,DRV-033,2025-11-29 02:00:12,2025-11-29 04:38:12,delivered,20.6,158
DEL-03149,ORD-04272,DRV-029,2025-09-20 20:02:55,2025-09-20 23:12:55,failed,41.6,190
DEL-03150,ORD-04273,DRV-004,2025-12-06 13:53:29,2025-12-06 16:42:29,delivered,26.9,169
DEL-03151,ORD-04274,DRV-014,2025-06-23 21:07:16,2025-06-23 22:32:16,delivered,16.7,85
DEL-03152,ORD-04275,DRV-004,2026-02-08 20:21:13,2026-02-08 20:54:13,in_transit,5.4,33
DEL-03153,ORD-04276,DRV-022,2025-12-13 16:19:24,2025-12-13 18:37:24,returned_to_warehouse,18.5,138
DEL-03154,ORD-04277,DRV-031,2025-06-18 12:07:01,2025-06-18 15:44:01,delivered,69.1,217
DEL-03155,ORD-04278,DRV-024,2026-01-14 03:23:41,2026-01-14 05:47:41,delivered,71.0,144
DEL-03156,ORD-04279,DRV-043,2025-11-02 22:12:52,2025-11-03 00:27:52,delivered,11.4,135
DEL-03157,ORD-04280,DRV-018,2025-10-07 12:01:48,2025-10-07 14:29:48,delivered,53.0,148
DEL-03158,ORD-04282,DRV-046,2025-12-17 17:35:46,2025-12-17 19:52:46,delivered,51.7,137
DEL-03159,ORD-04283,DRV-049,2026-04-01 20:18:18,2026-04-02 00:17:18,delivered,31.5,239
DEL-03160,ORD-04284,DRV-050,2025-10-14 14:20:43,2025-10-14 16:35:43,delivered,68.7,135
DEL-03161,ORD-04285,DRV-013,2025-12-15 20:02:05,2025-12-15 21:57:05,delivered,25.1,115
DEL-03162,ORD-04287,DRV-021,2025-12-27 11:35:46,2025-12-27 12:35:46,delivered,38.3,60
DEL-03163,ORD-04288,DRV-007,2025-05-27 00:01:12,2025-05-27 00:48:12,delivered,65.8,47
DEL-03164,ORD-04289,DRV-037,2025-09-17 03:33:15,2025-09-17 07:09:15,delivered,67.8,216
DEL-03165,ORD-04290,DRV-024,2025-09-19 18:07:25,2025-09-19 20:15:25,delivered,30.0,128
DEL-03166,ORD-04292,DRV-001,2025-10-02 03:48:48,2025-10-02 06:46:48,delivered,33.9,178
DEL-03167,ORD-04295,DRV-015,2025-08-04 11:04:30,2025-08-04 14:55:30,failed,74.4,231
DEL-03168,ORD-04296,DRV-012,2025-12-09 07:00:38,2025-12-09 08:26:38,delivered,36.9,86
DEL-03169,ORD-04297,DRV-041,2026-03-09 12:54:02,2026-03-09 15:05:02,delivered,59.5,131
DEL-03170,ORD-04300,DRV-009,2026-03-13 10:11:47,2026-03-13 11:03:47,delivered,2.7,52
DEL-03171,ORD-04301,DRV-031,2026-04-03 06:46:59,2026-04-03 07:39:59,delivered,59.1,53
DEL-03172,ORD-04302,DRV-013,2025-10-06 02:42:05,2025-10-06 05:42:05,delivered,51.4,180
DEL-03173,ORD-04305,DRV-027,2026-04-10 13:57:25,2026-04-10 17:11:25,delivered,12.2,194
DEL-03174,ORD-04306,DRV-028,2025-08-24 13:04:12,2025-08-24 14:43:12,delivered,7.5,99
DEL-03175,ORD-04307,DRV-031,2026-02-23 04:13:27,2026-02-23 05:37:27,delivered,6.5,84
DEL-03176,ORD-04309,DRV-010,2025-08-21 06:56:09,2025-08-21 09:45:09,delivered,8.0,169
DEL-03177,ORD-04311,DRV-040,2025-09-05 22:15:32,2025-09-06 01:16:32,delivered,45.6,181
DEL-03178,ORD-04312,DRV-020,2025-05-10 18:19:46,2025-05-10 19:40:46,delivered,30.2,81
DEL-03179,ORD-04313,DRV-039,2025-12-13 17:46:14,2025-12-13 21:07:14,delivered,16.8,201
DEL-03180,ORD-04314,DRV-044,2025-08-23 23:31:18,2025-08-24 01:35:18,delivered,4.6,124
DEL-03181,ORD-04316,DRV-036,2025-08-19 11:17:02,2025-08-19 13:05:02,failed,46.3,108
DEL-03182,ORD-04317,DRV-042,2026-01-02 16:15:24,2026-01-02 16:51:24,delivered,37.9,36
DEL-03183,ORD-04318,DRV-004,2026-01-29 21:08:09,2026-01-30 00:09:09,delivered,65.2,181
DEL-03184,ORD-04319,DRV-043,2025-07-28 21:00:10,2025-07-28 23:49:10,failed,38.5,169
DEL-03185,ORD-04320,DRV-044,2026-01-21 01:58:30,2026-01-21 03:43:30,delivered,60.6,105
DEL-03186,ORD-04321,DRV-033,2025-08-06 01:33:02,2025-08-06 02:09:02,returned_to_warehouse,5.9,36
DEL-03187,ORD-04322,DRV-026,2025-09-07 01:13:28,2025-09-07 03:02:28,delivered,25.7,109
DEL-03188,ORD-04324,DRV-028,2025-12-08 10:13:47,2025-12-08 13:18:47,delivered,26.1,185
DEL-03189,ORD-04325,DRV-037,2025-09-02 18:38:52,2025-09-02 22:03:52,delivered,65.9,205
DEL-03190,ORD-04326,DRV-011,2025-10-06 18:24:27,2025-10-06 20:13:27,delivered,18.4,109
DEL-03191,ORD-04327,DRV-002,2025-12-14 19:31:43,2025-12-14 22:55:43,failed,60.0,204
DEL-03192,ORD-04328,DRV-041,2025-11-13 13:33:33,2025-11-13 15:26:33,delivered,28.2,113
DEL-03193,ORD-04329,DRV-025,2026-03-21 15:36:47,2026-03-21 16:48:47,delivered,46.5,72
DEL-03194,ORD-04330,DRV-050,2026-01-25 00:05:33,2026-01-25 02:59:33,delivered,60.6,174
DEL-03195,ORD-04331,DRV-032,2025-10-25 01:58:03,2025-10-25 03:51:03,delivered,36.9,113
DEL-03196,ORD-04332,DRV-027,2025-06-02 16:37:18,2025-06-02 19:48:18,delivered,75.7,191
DEL-03197,ORD-04333,DRV-011,2025-08-14 13:55:04,2025-08-14 16:43:04,delivered,66.0,168
DEL-03198,ORD-04335,DRV-012,2025-08-22 04:27:32,2025-08-22 05:11:32,delivered,58.8,44
DEL-03199,ORD-04336,DRV-041,2025-11-27 19:46:40,2025-11-27 23:35:40,delivered,54.4,229
DEL-03200,ORD-04337,DRV-023,2025-09-10 22:31:28,2025-09-11 00:51:28,delivered,34.5,140
DEL-03201,ORD-04339,DRV-006,2026-02-21 05:50:27,2026-02-21 07:36:27,delivered,48.8,106
DEL-03202,ORD-04340,DRV-026,2025-06-14 08:28:14,2025-06-14 09:10:14,failed,78.5,42
DEL-03203,ORD-04341,DRV-048,2025-05-21 11:23:25,2025-05-21 14:01:25,delivered,65.5,158
DEL-03204,ORD-04343,DRV-040,2026-03-24 23:24:36,2026-03-25 02:07:36,returned_to_warehouse,56.2,163
DEL-03205,ORD-04346,DRV-017,2026-04-09 15:13:45,2026-04-09 16:52:45,delivered,77.8,99
DEL-03206,ORD-04347,DRV-049,2026-02-07 10:44:35,2026-02-07 11:18:35,delivered,60.8,34
DEL-03207,ORD-04349,DRV-034,2025-07-12 22:16:10,2025-07-13 01:39:10,delivered,72.9,203
DEL-03208,ORD-04351,DRV-006,2025-06-19 11:21:51,2025-06-19 14:30:51,delivered,57.2,189
DEL-03209,ORD-04352,DRV-036,2026-03-08 08:20:34,2026-03-08 11:40:34,in_transit,25.4,200
DEL-03210,ORD-04354,DRV-007,2025-09-17 15:15:05,2025-09-17 16:43:05,delivered,56.2,88
DEL-03211,ORD-04356,DRV-038,2025-11-26 16:56:25,2025-11-26 18:29:25,delivered,44.5,93
DEL-03212,ORD-04360,DRV-005,2026-01-21 13:29:59,2026-01-21 14:47:59,delivered,22.9,78
DEL-03213,ORD-04361,DRV-014,2025-11-25 10:51:55,2025-11-25 11:55:55,delivered,52.3,64
DEL-03214,ORD-04363,DRV-041,2026-03-20 09:45:54,2026-03-20 12:21:54,delivered,49.0,156
DEL-03215,ORD-04364,DRV-044,2025-08-12 17:20:40,2025-08-12 20:11:40,delivered,65.0,171
DEL-03216,ORD-04365,DRV-005,2025-12-29 08:00:07,2025-12-29 09:10:07,delivered,14.5,70
DEL-03217,ORD-04366,DRV-012,2025-09-01 17:20:40,2025-09-01 18:45:40,delivered,9.5,85
DEL-03218,ORD-04368,DRV-007,2025-11-11 09:45:17,2025-11-11 10:16:17,delivered,50.9,31
DEL-03219,ORD-04369,DRV-016,2025-06-28 16:57:50,2025-06-28 18:05:50,failed,18.9,68
DEL-03220,ORD-04370,DRV-044,2025-07-19 04:27:00,2025-07-19 06:38:00,delivered,51.7,131
DEL-03221,ORD-04371,DRV-012,2025-09-22 18:17:24,2025-09-22 20:01:24,delivered,61.9,104
DEL-03222,ORD-04372,DRV-008,2025-07-29 11:55:49,2025-07-29 13:07:49,delivered,39.8,72
DEL-03223,ORD-04373,DRV-003,2025-06-29 17:44:50,2025-06-29 20:46:50,delivered,73.4,182
DEL-03224,ORD-04374,DRV-002,2025-06-16 04:58:42,2025-06-16 05:56:42,delivered,16.3,58
DEL-03225,ORD-04375,DRV-032,2026-02-09 10:02:46,2026-02-09 11:34:46,delivered,9.6,92
DEL-03226,ORD-04376,DRV-045,2026-02-06 19:45:59,2026-02-06 21:36:59,delivered,33.1,111
DEL-03227,ORD-04379,DRV-042,2025-12-01 13:49:00,2025-12-01 14:20:00,delivered,56.5,31
DEL-03228,ORD-04381,DRV-030,2025-06-30 16:19:09,2025-06-30 19:32:09,delivered,79.8,193
DEL-03229,ORD-04382,DRV-049,2026-02-06 15:28:59,2026-02-06 17:25:59,failed,67.7,117
DEL-03230,ORD-04383,DRV-017,2026-03-08 12:30:52,2026-03-08 14:15:52,delivered,68.3,105
DEL-03231,ORD-04384,DRV-031,2025-08-25 15:57:55,2025-08-25 19:47:55,failed,69.4,230
DEL-03232,ORD-04385,DRV-047,2025-09-12 02:48:35,2025-09-12 04:53:35,delivered,73.2,125
DEL-03233,ORD-04386,DRV-030,2025-11-02 17:20:11,2025-11-02 19:07:11,delivered,36.0,107
DEL-03234,ORD-04387,DRV-029,2025-05-13 17:58:08,2025-05-13 18:42:08,delivered,72.0,44
DEL-03235,ORD-04388,DRV-012,2025-06-22 11:28:24,2025-06-22 12:32:24,delivered,39.6,64
DEL-03236,ORD-04389,DRV-040,2026-01-09 18:56:39,2026-01-09 19:34:39,delivered,67.8,38
DEL-03237,ORD-04390,DRV-001,2026-03-15 03:38:47,2026-03-15 06:56:47,delivered,79.3,198
DEL-03238,ORD-04391,DRV-041,2025-12-08 15:47:41,2025-12-08 18:36:41,delivered,74.8,169
DEL-03239,ORD-04395,DRV-014,2025-10-07 16:46:07,2025-10-07 19:41:07,delivered,52.0,175
DEL-03240,ORD-04396,DRV-002,2025-08-22 19:37:01,2025-08-22 20:35:01,delivered,31.7,58
DEL-03241,ORD-04398,DRV-017,2025-11-06 19:32:47,2025-11-06 22:35:47,delivered,69.9,183
DEL-03242,ORD-04399,DRV-048,2025-06-06 23:42:22,2025-06-07 00:31:22,delivered,44.6,49
DEL-03243,ORD-04400,DRV-011,2025-05-12 07:48:06,2025-05-12 09:47:06,delivered,16.6,119
DEL-03244,ORD-04401,DRV-011,2025-09-19 21:36:19,2025-09-19 22:43:19,in_transit,53.1,67
DEL-03245,ORD-04403,DRV-037,2025-05-11 21:20:54,2025-05-11 22:46:54,delivered,10.7,86
DEL-03246,ORD-04404,DRV-048,2025-05-15 06:07:47,2025-05-15 09:42:47,delivered,24.6,215
DEL-03247,ORD-04406,DRV-002,2025-08-03 06:19:34,2025-08-03 07:31:34,delivered,71.5,72
DEL-03248,ORD-04407,DRV-033,2025-05-29 02:51:50,2025-05-29 06:32:50,delivered,61.1,221
DEL-03249,ORD-04408,DRV-030,2025-07-09 07:17:31,2025-07-09 08:15:31,returned_to_warehouse,64.6,58
DEL-03250,ORD-04410,DRV-039,2025-08-16 17:54:12,2025-08-16 21:33:12,delivered,43.9,219
DEL-03251,ORD-04411,DRV-033,2025-07-06 14:51:22,2025-07-06 16:06:22,delivered,26.9,75
DEL-03252,ORD-04412,DRV-015,2026-03-26 09:22:02,2026-03-26 10:57:02,delivered,60.8,95
DEL-03253,ORD-04413,DRV-037,2026-03-20 16:33:59,2026-03-20 17:07:59,in_transit,15.3,34
DEL-03254,ORD-04414,DRV-022,2025-07-17 09:41:34,2025-07-17 10:32:34,delivered,39.7,51
DEL-03255,ORD-04417,DRV-044,2026-02-28 15:15:57,2026-02-28 18:29:57,delivered,68.9,194
DEL-03256,ORD-04418,DRV-034,2026-04-04 09:24:07,2026-04-04 11:26:07,delivered,63.8,122
DEL-03257,ORD-04420,DRV-002,2025-11-12 15:34:17,2025-11-12 19:23:17,delivered,7.8,229
DEL-03258,ORD-04421,DRV-017,2026-02-22 14:02:40,2026-02-22 15:54:40,in_transit,64.0,112
DEL-03259,ORD-04425,DRV-032,2025-05-07 19:42:16,2025-05-07 21:33:16,delivered,14.8,111
DEL-03260,ORD-04426,DRV-017,2025-12-27 17:24:52,2025-12-27 18:09:52,delivered,20.1,45
DEL-03261,ORD-04427,DRV-001,2025-05-27 10:02:20,2025-05-27 12:27:20,in_transit,49.6,145
DEL-03262,ORD-04428,DRV-042,2025-10-06 06:37:34,2025-10-06 09:54:34,returned_to_warehouse,58.6,197
DEL-03263,ORD-04429,DRV-003,2026-03-18 00:46:20,2026-03-18 02:56:20,delivered,23.3,130
DEL-03264,ORD-04430,DRV-001,2025-07-21 18:00:00,2025-07-21 20:40:00,delivered,20.1,160
DEL-03265,ORD-04432,DRV-030,2025-08-17 11:21:48,2025-08-17 13:58:48,delivered,72.4,157
DEL-03266,ORD-04433,DRV-047,2025-07-21 18:57:40,2025-07-21 21:59:40,delivered,78.6,182
DEL-03267,ORD-04435,DRV-045,2026-01-20 10:37:53,2026-01-20 13:27:53,in_transit,16.6,170
DEL-03268,ORD-04440,DRV-006,2025-12-15 12:47:07,2025-12-15 14:17:07,delivered,12.2,90
DEL-03269,ORD-04441,DRV-002,2026-03-04 13:50:44,2026-03-04 15:00:44,delivered,6.9,70
DEL-03270,ORD-04442,DRV-005,2025-07-11 23:30:13,2025-07-12 00:50:13,delivered,68.3,80
DEL-03271,ORD-04443,DRV-012,2025-05-14 18:16:05,2025-05-14 21:24:05,delivered,48.5,188
DEL-03272,ORD-04445,DRV-044,2026-03-12 21:13:33,2026-03-12 21:53:33,delivered,33.3,40
DEL-03273,ORD-04446,DRV-031,2025-12-29 20:15:55,2025-12-29 23:28:55,delivered,57.6,193
DEL-03274,ORD-04447,DRV-043,2026-01-22 12:58:47,2026-01-22 13:47:47,delivered,58.1,49
DEL-03275,ORD-04449,DRV-029,2026-04-10 03:50:30,2026-04-10 05:29:30,failed,44.2,99
DEL-03276,ORD-04450,DRV-013,2026-03-30 05:48:13,2026-03-30 08:09:13,delivered,73.2,141
DEL-03277,ORD-04451,DRV-017,2025-11-21 22:21:30,2025-11-22 01:39:30,failed,9.0,198
DEL-03278,ORD-04452,DRV-002,2025-11-27 16:34:39,2025-11-27 17:18:39,delivered,36.9,44
DEL-03279,ORD-04454,DRV-016,2025-11-03 23:48:05,2025-11-04 03:00:05,delivered,25.2,192
DEL-03280,ORD-04456,DRV-008,2025-07-25 00:21:06,2025-07-25 03:39:06,delivered,42.7,198
DEL-03281,ORD-04457,DRV-022,2025-05-01 07:01:52,2025-05-01 10:43:52,delivered,76.0,222
DEL-03282,ORD-04458,DRV-030,2025-04-30 15:12:06,2025-04-30 17:26:06,delivered,41.0,134
DEL-03283,ORD-04459,DRV-022,2025-10-19 08:40:37,2025-10-19 10:56:37,delivered,72.4,136
DEL-03284,ORD-04460,DRV-007,2025-12-09 15:50:16,2025-12-09 17:28:16,delivered,46.0,98
DEL-03285,ORD-04461,DRV-029,2025-09-21 15:42:06,2025-09-21 16:21:06,delivered,46.3,39
DEL-03286,ORD-04462,DRV-031,2025-08-05 17:49:56,2025-08-05 19:37:56,failed,27.8,108
DEL-03287,ORD-04463,DRV-010,2026-02-22 11:34:35,2026-02-22 14:03:35,in_transit,61.2,149
DEL-03288,ORD-04464,DRV-023,2026-04-07 08:46:29,2026-04-07 10:08:29,delivered,45.3,82
DEL-03289,ORD-04465,DRV-029,2025-04-24 05:06:23,2025-04-24 06:54:23,failed,37.3,108
DEL-03290,ORD-04466,DRV-047,2025-05-07 05:22:55,2025-05-07 08:40:55,failed,12.6,198
DEL-03291,ORD-04467,DRV-038,2026-01-23 17:26:52,2026-01-23 18:11:52,delivered,50.1,45
DEL-03292,ORD-04469,DRV-037,2025-10-29 14:41:06,2025-10-29 18:07:06,delivered,16.2,206
DEL-03293,ORD-04470,DRV-033,2026-02-25 11:16:29,2026-02-25 13:47:29,delivered,63.1,151
DEL-03294,ORD-04471,DRV-040,2025-12-22 03:52:22,2025-12-22 05:06:22,returned_to_warehouse,78.3,74
DEL-03295,ORD-04472,DRV-045,2026-01-11 21:36:03,2026-01-11 22:54:03,delivered,18.8,78
DEL-03296,ORD-04473,DRV-017,2025-11-04 20:11:13,2025-11-04 23:36:13,delivered,50.9,205
DEL-03297,ORD-04474,DRV-026,2025-05-04 21:11:25,2025-05-05 01:09:25,delivered,49.8,238
DEL-03298,ORD-04475,DRV-034,2026-01-22 04:55:13,2026-01-22 07:13:13,delivered,17.2,138
DEL-03299,ORD-04478,DRV-018,2025-09-19 11:39:38,2025-09-19 15:25:38,delivered,32.0,226
DEL-03300,ORD-04479,DRV-015,2025-06-05 10:48:09,2025-06-05 14:11:09,delivered,37.5,203
DEL-03301,ORD-04480,DRV-023,2025-09-23 14:07:46,2025-09-23 17:42:46,delivered,61.2,215
DEL-03302,ORD-04481,DRV-047,2026-03-09 19:18:46,2026-03-09 22:49:46,delivered,20.7,211
DEL-03303,ORD-04482,DRV-010,2026-04-11 02:48:07,2026-04-11 05:04:07,delivered,53.6,136
DEL-03304,ORD-04483,DRV-015,2025-08-29 08:23:09,2025-08-29 09:56:09,returned_to_warehouse,28.0,93
DEL-03305,ORD-04484,DRV-025,2025-06-27 17:35:27,2025-06-27 19:05:27,failed,68.8,90
DEL-03306,ORD-04485,DRV-028,2025-09-23 21:36:42,2025-09-23 22:46:42,delivered,6.4,70
DEL-03307,ORD-04487,DRV-017,2025-07-10 01:05:21,2025-07-10 02:37:21,delivered,23.1,92
DEL-03308,ORD-04488,DRV-013,2025-11-18 14:49:10,2025-11-18 15:53:10,delivered,9.2,64
DEL-03309,ORD-04489,DRV-027,2025-07-08 10:04:15,2025-07-08 13:30:15,delivered,78.8,206
DEL-03310,ORD-04490,DRV-036,2026-01-14 08:19:56,2026-01-14 10:31:56,failed,15.4,132
DEL-03311,ORD-04491,DRV-030,2026-03-07 08:04:27,2026-03-07 09:20:27,delivered,71.2,76
DEL-03312,ORD-04493,DRV-046,2025-11-09 08:31:04,2025-11-09 10:13:04,delivered,23.5,102
DEL-03313,ORD-04494,DRV-020,2026-04-13 00:28:16,2026-04-13 04:07:16,delivered,72.8,219
DEL-03314,ORD-04495,DRV-006,2025-04-21 18:44:13,2025-04-21 20:23:13,failed,70.0,99
DEL-03315,ORD-04496,DRV-037,2026-01-03 20:58:09,2026-01-03 21:54:09,delivered,38.4,56
DEL-03316,ORD-04498,DRV-042,2025-05-14 10:41:58,2025-05-14 12:26:58,delivered,79.3,105
DEL-03317,ORD-04499,DRV-036,2025-06-01 19:54:04,2025-06-01 21:06:04,delivered,61.7,72
DEL-03318,ORD-04500,DRV-050,2025-06-22 04:10:44,2025-06-22 07:43:44,failed,25.3,213
DEL-03319,ORD-04501,DRV-024,2025-05-02 13:22:26,2025-05-02 15:28:26,delivered,20.5,126
DEL-03320,ORD-04503,DRV-027,2025-12-11 06:32:39,2025-12-11 07:43:39,delivered,50.7,71
DEL-03321,ORD-04505,DRV-017,2025-08-01 07:21:35,2025-08-01 11:03:35,delivered,40.3,222
DEL-03322,ORD-04506,DRV-033,2025-11-24 22:16:34,2025-11-25 00:25:34,delivered,24.5,129
DEL-03323,ORD-04507,DRV-021,2025-10-08 19:19:16,2025-10-08 20:33:16,delivered,21.7,74
DEL-03324,ORD-04508,DRV-032,2025-05-31 00:51:42,2025-05-31 04:07:42,delivered,72.8,196
DEL-03325,ORD-04510,DRV-024,2025-07-17 03:19:23,2025-07-17 07:04:23,delivered,52.3,225
DEL-03326,ORD-04511,DRV-008,2025-10-31 23:36:43,2025-11-01 00:06:43,delivered,6.8,30
DEL-03327,ORD-04512,DRV-034,2025-10-14 05:34:15,2025-10-14 07:38:15,delivered,78.6,124
DEL-03328,ORD-04515,DRV-044,2026-03-16 14:41:40,2026-03-16 16:22:40,delivered,39.4,101
DEL-03329,ORD-04516,DRV-036,2025-07-07 15:07:31,2025-07-07 16:37:31,returned_to_warehouse,5.8,90
DEL-03330,ORD-04518,DRV-005,2026-03-26 01:27:46,2026-03-26 03:03:46,delivered,27.3,96
DEL-03331,ORD-04519,DRV-026,2026-01-25 19:15:34,2026-01-25 22:50:34,delivered,41.2,215
DEL-03332,ORD-04520,DRV-044,2025-08-01 11:43:57,2025-08-01 13:14:57,delivered,59.9,91
DEL-03333,ORD-04521,DRV-048,2025-12-12 16:49:31,2025-12-12 18:57:31,delivered,75.3,128
DEL-03334,ORD-04522,DRV-041,2025-10-25 08:19:46,2025-10-25 12:18:46,failed,51.6,239
DEL-03335,ORD-04523,DRV-038,2025-07-23 14:17:23,2025-07-23 14:50:23,delivered,35.2,33
DEL-03336,ORD-04524,DRV-039,2025-12-27 15:38:20,2025-12-27 16:37:20,delivered,58.6,59
DEL-03337,ORD-04525,DRV-020,2025-10-18 08:13:17,2025-10-18 10:28:17,delivered,20.9,135
DEL-03338,ORD-04526,DRV-005,2025-05-07 02:28:09,2025-05-07 03:24:09,delivered,70.7,56
DEL-03339,ORD-04528,DRV-003,2025-12-30 20:23:54,2025-12-30 22:58:54,delivered,48.6,155
DEL-03340,ORD-04529,DRV-050,2025-11-29 22:19:07,2025-11-30 00:15:07,delivered,2.7,116
DEL-03341,ORD-04531,DRV-007,2025-06-29 20:27:13,2025-06-29 22:49:13,delivered,8.5,142
DEL-03342,ORD-04532,DRV-013,2025-06-05 03:12:06,2025-06-05 04:24:06,delivered,26.8,72
DEL-03343,ORD-04533,DRV-049,2026-04-07 10:58:54,2026-04-07 13:14:54,failed,5.4,136
DEL-03344,ORD-04534,DRV-036,2025-07-09 02:57:45,2025-07-09 04:14:45,delivered,73.0,77
DEL-03345,ORD-04535,DRV-033,2026-01-14 05:31:59,2026-01-14 09:28:59,delivered,50.4,237
DEL-03346,ORD-04536,DRV-004,2025-07-02 08:41:45,2025-07-02 11:54:45,failed,12.4,193
DEL-03347,ORD-04537,DRV-045,2025-08-31 06:25:16,2025-08-31 08:35:16,delivered,71.3,130
DEL-03348,ORD-04538,DRV-030,2026-02-09 14:19:42,2026-02-09 17:09:42,delivered,25.0,170
DEL-03349,ORD-04539,DRV-041,2025-06-08 06:32:17,2025-06-08 08:43:17,delivered,61.5,131
DEL-03350,ORD-04540,DRV-003,2026-04-09 23:15:42,2026-04-10 01:40:42,delivered,41.4,145
DEL-03351,ORD-04541,DRV-018,2025-12-29 07:38:16,2025-12-29 08:23:16,delivered,52.5,45
DEL-03352,ORD-04542,DRV-042,2025-12-11 09:04:41,2025-12-11 10:43:41,delivered,12.6,99
DEL-03353,ORD-04543,DRV-046,2025-09-29 18:43:02,2025-09-29 20:10:02,delivered,67.7,87
DEL-03354,ORD-04544,DRV-023,2025-05-29 18:31:42,2025-05-29 21:17:42,delivered,73.6,166
DEL-03355,ORD-04548,DRV-021,2025-09-04 15:44:25,2025-09-04 17:48:25,delivered,15.2,124
DEL-03356,ORD-04550,DRV-030,2025-05-18 14:47:16,2025-05-18 17:50:16,delivered,57.3,183
DEL-03357,ORD-04551,DRV-049,2025-07-27 13:35:51,2025-07-27 16:53:51,delivered,38.7,198
DEL-03358,ORD-04552,DRV-011,2025-11-26 21:02:32,2025-11-26 23:37:32,delivered,56.8,155
DEL-03359,ORD-04554,DRV-031,2026-02-26 10:59:57,2026-02-26 12:27:57,delivered,4.2,88
DEL-03360,ORD-04555,DRV-035,2025-09-04 19:00:20,2025-09-04 21:30:20,delivered,53.5,150
DEL-03361,ORD-04556,DRV-031,2025-05-04 06:28:33,2025-05-04 07:51:33,delivered,32.4,83
