order_id,customer_id,warehouse_id,order_date,order_status,total_amount,item_count
ORD-03878,CUST-0028,WH-003,2026-04-11 23:31:08,shipped,30.92,2
ORD-03879,CUST-0415,WH-007,2025-09-16 03:36:16,delivered,345.04,1
ORD-03880,CUST-0490,WH-008,2025-05-30 14:54:23,delivered,354.82,11
ORD-03881,CUST-0045,WH-005,2025-06-16 19:18:35,delivered,173.71,5
ORD-03882,CUST-0117,WH-003,2025-08-12 16:26:44,delivered,268.12,7
ORD-03883,CUST-0304,WH-004,2025-09-02 03:10:37,cancelled,214.88,3
ORD-03884,CUST-0305,WH-005,2025-11-11 19:50:42,delivered,244.03,2
ORD-03885,CUST-0212,WH-002,2025-07-28 09:42:18,returned,399.62,9
ORD-03886,CUST-0474,WH-003,2025-12-06 09:22:01,returned,113.06,5
ORD-03887,CUST-0416,WH-002,2026-02-21 23:32:02,delivered,388.7,2
ORD-03888,CUST-0019,WH-005,2026-04-11 03:18:51,delivered,89.56,9
ORD-03889,CUST-0340,WH-007,2026-03-14 06:23:06,delivered,103.84,8
ORD-03890,CUST-0457,WH-005,2025-07-28 03:49:21,delivered,442.6,12
ORD-03891,CUST-0185,WH-008,2026-02-16 16:46:45,delivered,385.51,4
ORD-03892,CUST-0173,WH-003,2025-09-09 10:04:57,delivered,44.33,5
ORD-03893,CUST-0280,WH-007,2026-03-08 11:45:59,pending,223.19,4
ORD-03894,CUST-0302,WH-004,2026-03-16 14:24:35,returned,498.28,5
ORD-03895,CUST-0477,WH-004,2025-04-29 14:03:31,delivered,484.32,6
ORD-03896,CUST-0410,WH-004,2025-12-06 19:05:19,delivered,490.98,11
ORD-03897,CUST-0497,WH-005,2025-05-10 15:57:29,delivered,81.88,1
ORD-03898,CUST-0170,WH-006,2025-05-20 00:56:14,processing,410.91,5
ORD-03899,CUST-0361,WH-001,2026-02-02 09:46:43,delivered,232.76,6
ORD-03900,CUST-0181,WH-002,2026-01-04 11:00:29,delivered,207.58,4
ORD-03901,CUST-0290,WH-003,2025-07-24 14:51:44,delivered,19.72,1
ORD-03902,CUST-0277,WH-006,2026-01-15 13:49:32,cancelled,172.41,1
ORD-03903,CUST-0253,WH-005,2025-09-08 12:27:44,delivered,338.05,10
ORD-03904,CUST-0053,WH-004,2025-11-04 12:50:56,processing,55.42,2
ORD-03905,CUST-0237,WH-007,2025-08-07 16:21:14,processing,493.35,1
ORD-03906,CUST-0073,WH-006,2025-11-24 22:35:45,cancelled,356.52,8
ORD-03907,CUST-0350,WH-007,2025-09-05 22:57:15,processing,355.81,3
ORD-03908,CUST-0325,WH-001,2025-12-25 16:06:51,delivered,316.18,4
ORD-03909,CUST-0162,WH-005,2025-09-28 07:53:39,delivered,55.33,3
ORD-03910,CUST-0001,WH-002,2026-02-19 06:23:52,delivered,103.39,6
ORD-03911,CUST-0402,WH-006,2026-04-03 12:58:00,cancelled,43.87,3
ORD-03912,CUST-0441,WH-007,2025-05-29 15:25:00,delivered,354.32,1
ORD-03913,CUST-0041,WH-006,2025-08-29 20:42:39,shipped,119.08,12
ORD-03914,CUST-0477,WH-003,2025-11-27 00:10:41,cancelled,183.31,11
ORD-03915,CUST-0352,WH-005,2025-04-25 23:52:23,delivered,446.94,6
ORD-03916,CUST-0017,WH-008,2025-05-02 18:26:36,delivered,478.59,8
ORD-03917,CUST-0052,WH-008,2025-04-19 02:16:08,delivered,424.59,8
ORD-03918,CUST-0305,WH-001,2025-05-23 16:44:03,cancelled,358.52,10
ORD-03919,CUST-0346,WH-006,2025-08-11 05:14:41,delivered,458.03,11
ORD-03920,CUST-0385,WH-002,2025-12-22 10:28:01,pending,491.55,5
ORD-03921,CUST-0491,WH-004,2025-09-21 10:13:40,returned,389.84,1
ORD-03922,CUST-0105,WH-002,2025-06-16 10:59:50,pending,183.88,1
ORD-03923,CUST-0450,WH-004,2025-06-24 02:47:59,delivered,260.64,12
ORD-03924,CUST-0498,WH-005,2026-03-10 20:16:44,processing,278.24,11
ORD-03925,CUST-0315,WH-002,2025-08-28 00:38:58,returned,495.39,6
ORD-03926,CUST-0451,WH-003,2026-03-11 01:34:28,returned,189.2,4
ORD-03927,CUST-0466,WH-006,2026-04-11 17:25:46,delivered,180.13,1
ORD-03928,CUST-0186,WH-007,2026-03-22 11:19:37,processing,43.77,8
ORD-03929,CUST-0292,WH-001,2026-02-26 07:57:00,delivered,207.92,7
ORD-03930,CUST-0483,WH-001,2025-07-19 03:29:59,processing,202.63,8
ORD-03931,CUST-0245,WH-005,2026-01-26 23:46:15,pending,352.29,4
ORD-03932,CUST-0246,WH-005,2025-05-25 18:25:03,delivered,75.77,4
ORD-03933,CUST-0340,WH-004,2026-03-27 05:35:04,delivered,155.15,10
ORD-03934,CUST-0358,WH-006,2025-05-12 16:56:30,cancelled,24.95,7
ORD-03935,CUST-0252,WH-008,2025-08-13 13:57:31,delivered,426.31,3
ORD-03936,CUST-0172,WH-006,2025-11-25 02:21:53,pending,92.93,6
ORD-03937,CUST-0425,WH-001,2026-02-06 01:11:35,processing,118.07,7
ORD-03938,CUST-0161,WH-005,2025-07-22 21:07:27,shipped,204.71,5
ORD-03939,CUST-0055,WH-008,2025-06-16 12:17:15,delivered,104.13,1
ORD-03940,CUST-0322,WH-003,2025-06-04 14:44:24,delivered,292.75,3
ORD-03941,CUST-0113,WH-004,2025-09-30 13:28:15,delivered,430.17,2
ORD-03942,CUST-0008,WH-001,2025-05-31 10:09:23,delivered,326.93,7
ORD-03943,CUST-0430,WH-001,2026-02-24 02:18:13,delivered,17.73,9
ORD-03944,CUST-0285,WH-007,2026-01-15 08:03:45,delivered,132.84,3
ORD-03945,CUST-0454,WH-002,2026-03-05 13:22:04,processing,205.4,4
ORD-03946,CUST-0407,WH-003,2026-04-03 01:25:43,delivered,18.15,11
ORD-03947,CUST-0172,WH-008,2025-09-13 05:58:31,delivered,440.08,10
ORD-03948,CUST-0285,WH-008,2025-09-25 11:30:14,delivered,289.31,3
ORD-03949,CUST-0045,WH-003,2025-05-29 23:50:06,delivered,302.89,7
ORD-03950,CUST-0160,WH-003,2025-10-24 23:51:28,delivered,127.01,4
ORD-03951,CUST-0215,WH-003,2025-11-12 08:44:19,delivered,444.1,3
ORD-03952,CUST-0235,WH-006,2025-12-12 19:39:54,delivered,105.47,5
ORD-03953,CUST-0237,WH-008,2026-04-06 21:35:05,cancelled,352.03,3
ORD-03954,CUST-0001,WH-008,2025-08-10 20:56:15,shipped,403.56,3
ORD-03955,CUST-0116,WH-001,2026-01-07 05:43:24,shipped,224.25,3
ORD-03956,CUST-0051,WH-003,2025-07-06 18:42:58,processing,454.85,9
ORD-03957,CUST-0403,WH-002,2025-07-20 15:39:10,delivered,456.28,12
ORD-03958,CUST-0003,WH-006,2025-08-01 11:51:28,delivered,225.36,2
ORD-03959,CUST-0258,WH-007,2025-05-15 12:53:41,delivered,195.14,9
ORD-03960,CUST-0282,WH-002,2025-11-05 06:57:01,delivered,442.15,10
ORD-03961,CUST-0384,WH-008,2026-02-28 02:31:45,delivered,243.17,12
ORD-03962,CUST-0354,WH-002,2025-12-12 03:59:24,delivered,265.63,12
ORD-03963,CUST-0026,WH-006,2026-01-08 20:19:30,cancelled,247.19,12
ORD-03964,CUST-0310,WH-004,2025-06-29 11:55:59,processing,489.86,10
ORD-03965,CUST-0483,WH-003,2025-05-13 19:00:57,delivered,297.21,3
ORD-03966,CUST-0412,WH-005,2026-04-05 05:24:02,delivered,442.8,1
ORD-03967,CUST-0337,WH-002,2025-05-07 07:25:31,returned,81.98,12
ORD-03968,CUST-0387,WH-008,2025-04-20 02:13:04,shipped,41.18,9
ORD-03969,CUST-0110,WH-005,2025-07-03 05:43:53,delivered,318.26,4
ORD-03970,CUST-0070,WH-003,2026-02-08 06:00:53,processing,58.01,5
ORD-03971,CUST-0250,WH-005,2025-06-22 22:22:44,delivered,369.6,12
ORD-03972,CUST-0441,WH-002,2025-05-23 11:27:58,processing,487.36,6
ORD-03973,CUST-0296,WH-004,2025-06-30 12:12:58,delivered,341.47,12
ORD-03974,CUST-0322,WH-001,2025-11-16 23:31:25,shipped,322.51,1
ORD-03975,CUST-0142,WH-003,2025-10-25 00:20:46,delivered,78.63,12
ORD-03976,CUST-0225,WH-008,2026-02-22 20:11:02,delivered,466.23,12
ORD-03977,CUST-0449,WH-002,2026-01-18 01:23:41,delivered,363.16,1
ORD-03978,CUST-0461,WH-003,2025-08-07 04:31:36,delivered,217.7,1
ORD-03979,CUST-0209,WH-005,2025-09-28 02:59:15,delivered,16.4,1
ORD-03980,CUST-0177,WH-004,2025-06-10 13:03:27,cancelled,228.39,8
ORD-03981,CUST-0183,WH-007,2025-10-16 13:33:57,cancelled,61.54,9
ORD-03982,CUST-0115,WH-003,2026-03-15 04:08:33,delivered,346.64,11
ORD-03983,CUST-0083,WH-002,2025-07-04 04:57:19,delivered,443.48,11
ORD-03984,CUST-0381,WH-002,2025-08-26 02:45:14,delivered,198.39,10
ORD-03985,CUST-0021,WH-003,2026-04-06 10:19:22,delivered,478.56,4
ORD-03986,CUST-0062,WH-001,2026-02-26 06:34:54,delivered,423.44,12
ORD-03987,CUST-0278,WH-005,2025-10-19 20:02:33,processing,202.74,3
ORD-03988,CUST-0078,WH-002,2026-01-25 04:37:02,cancelled,113.47,2
ORD-03989,CUST-0215,WH-008,2025-06-22 22:41:42,pending,42.1,7
ORD-03990,CUST-0286,WH-006,2025-07-25 18:36:18,returned,217.58,7
ORD-03991,CUST-0236,WH-001,2025-06-14 06:26:44,delivered,354.71,3
ORD-03992,CUST-0044,WH-007,2025-08-05 11:30:53,delivered,44.32,10
ORD-03993,CUST-0147,WH-005,2026-02-26 23:52:23,delivered,32.55,7
ORD-03994,CUST-0201,WH-004,2025-12-08 02:42:33,delivered,308.26,4
ORD-03995,CUST-0368,WH-004,2025-06-08 02:14:47,delivered,181.74,5
ORD-03996,CUST-0332,WH-007,2026-03-01 07:39:57,shipped,107.04,3
ORD-03997,CUST-0198,WH-003,2026-01-12 09:51:32,delivered,419.5,2
ORD-03998,CUST-0152,WH-003,2025-07-12 03:51:10,delivered,396.13,11
ORD-03999,CUST-0071,WH-006,2026-03-07 20:35:20,cancelled,284.08,6
ORD-04000,CUST-0137,WH-003,2025-06-22 14:35:52,shipped,264.62,9
ORD-04001,CUST-0326,WH-001,2025-04-25 17:43:12,delivered,254.1,10
ORD-04002,CUST-0487,WH-002,2025-12-13 01:04:10,delivered,466.2,3
ORD-04003,CUST-0328,WH-004,2025-09-27 14:52:53,delivered,455.11,12
ORD-04004,CUST-0044,WH-007,2025-07-21 07:08:21,delivered,112.49,6
ORD-04005,CUST-0413,WH-004,2026-03-19 20:21:57,cancelled,364.28,5
ORD-04006,CUST-0485,WH-008,2025-05-16 00:02:56,returned,105.53,6
ORD-04007,CUST-0342,WH-001,2025-09-19 21:20:03,delivered,129.39,4
ORD-04008,CUST-0134,WH-004,2025-06-09 07:26:21,cancelled,31.85,12
ORD-04009,CUST-0124,WH-002,2025-10-15 17:13:13,processing,419.71,11
ORD-04010,CUST-0271,WH-008,2025-10-17 19:30:16,delivered,196.32,12
ORD-04011,CUST-0137,WH-006,2025-05-04 17:06:07,cancelled,392.51,7
ORD-04012,CUST-0470,WH-005,2025-07-23 20:35:18,delivered,401.09,7
ORD-04013,CUST-0301,WH-005,2025-05-21 00:32:33,delivered,472.23,11
ORD-04014,CUST-0172,WH-004,2025-12-08 04:48:09,delivered,131.37,6
ORD-04015,CUST-0289,WH-008,2026-01-07 15:41:25,returned,146.36,7
ORD-04016,CUST-0477,WH-007,2025-09-16 15:26:53,returned,45.84,4
ORD-04017,CUST-0464,WH-005,2025-07-31 16:19:30,shipped,100.89,5
ORD-04018,CUST-0190,WH-001,2025-09-09 09:02:32,delivered,455.51,10
ORD-04019,CUST-0171,WH-005,2025-11-18 06:25:56,delivered,410.16,3
ORD-04020,CUST-0390,WH-007,2025-10-25 17:09:36,delivered,171.7,6
ORD-04021,CUST-0295,WH-007,2025-10-12 14:03:40,delivered,424.46,3
ORD-04022,CUST-0058,WH-004,2025-09-20 15:40:11,pending,437.01,5
ORD-04023,CUST-0070,WH-004,2025-12-20 02:01:46,delivered,362.94,2
ORD-04024,CUST-0137,WH-003,2025-12-07 08:50:38,delivered,467.57,5
ORD-04025,CUST-0027,WH-005,2026-03-31 13:15:21,delivered,298.01,4
ORD-04026,CUST-0406,WH-003,2025-07-04 11:55:24,cancelled,411.04,5
ORD-04027,CUST-0398,WH-006,2025-05-04 16:55:58,cancelled,118.54,1
ORD-04028,CUST-0232,WH-007,2025-04-28 07:58:19,delivered,388.61,4
ORD-04029,CUST-0054,WH-001,2025-07-21 12:23:40,pending,328.12,12
ORD-04030,CUST-0063,WH-008,2025-05-09 08:20:32,cancelled,413.65,3
ORD-04031,CUST-0073,WH-002,2025-05-22 04:45:43,processing,369.0,8
ORD-04032,CUST-0048,WH-005,2025-07-07 00:16:40,delivered,116.42,11
ORD-04033,CUST-0144,WH-003,2025-11-27 19:50:46,delivered,454.33,8
ORD-04034,CUST-0133,WH-005,2026-01-01 17:52:31,cancelled,330.49,11
ORD-04035,CUST-0256,WH-001,2025-09-05 10:30:44,shipped,109.09,3
ORD-04036,CUST-0446,WH-001,2025-05-22 07:08:56,delivered,214.3,6
ORD-04037,CUST-0449,WH-003,2026-01-08 08:32:41,delivered,230.68,8
ORD-04038,CUST-0068,WH-007,2026-03-02 12:52:06,delivered,172.1,4
ORD-04039,CUST-0100,WH-008,2025-07-22 06:42:13,pending,150.15,1
ORD-04040,CUST-0331,WH-001,2025-06-29 10:18:14,cancelled,320.21,6
ORD-04041,CUST-0418,WH-003,2026-01-27 06:38:24,cancelled,467.23,2
ORD-04042,CUST-0013,WH-006,2025-08-20 06:24:30,delivered,266.78,1
ORD-04043,CUST-0019,WH-001,2025-07-29 11:36:48,cancelled,249.66,11
ORD-04044,CUST-0092,WH-003,2025-11-19 02:16:48,processing,105.36,8
ORD-04045,CUST-0340,WH-004,2026-01-08 08:10:33,shipped,27.84,5
ORD-04046,CUST-0117,WH-002,2025-05-19 17:14:51,delivered,120.54,7
ORD-04047,CUST-0271,WH-002,2025-10-16 02:25:20,delivered,94.77,1
ORD-04048,CUST-0102,WH-002,2025-12-27 03:18:09,shipped,316.88,6
ORD-04049,CUST-0364,WH-003,2025-10-06 10:17:20,delivered,204.52,12
ORD-04050,CUST-0014,WH-003,2025-08-04 19:32:18,delivered,321.12,8
ORD-04051,CUST-0402,WH-004,2026-03-12 10:46:19,delivered,363.78,10
ORD-04052,CUST-0181,WH-004,2025-07-11 10:49:16,cancelled,86.95,3
ORD-04053,CUST-0328,WH-008,2025-08-08 09:20:25,delivered,313.74,9
ORD-04054,CUST-0309,WH-003,2025-05-10 15:57:45,pending,191.34,8
ORD-04055,CUST-0354,WH-004,2025-06-22 17:21:22,delivered,124.37,4
ORD-04056,CUST-0217,WH-007,2026-03-09 23:10:39,processing,184.75,1
ORD-04057,CUST-0241,WH-007,2025-06-06 02:25:11,processing,38.74,8
ORD-04058,CUST-0024,WH-003,2025-04-19 22:46:13,delivered,256.45,2
ORD-04059,CUST-0392,WH-003,2025-10-05 15:22:32,cancelled,111.95,1
ORD-04060,CUST-0051,WH-001,2025-08-15 07:22:42,delivered,90.65,2
ORD-04061,CUST-0182,WH-004,2025-06-19 03:11:39,cancelled,285.76,9
ORD-04062,CUST-0324,WH-003,2025-07-20 15:49:46,delivered,482.37,8
ORD-04063,CUST-0342,WH-007,2025-05-13 09:54:09,cancelled,384.59,9
ORD-04064,CUST-0441,WH-005,2025-12-19 08:52:11,delivered,247.06,6
ORD-04065,CUST-0227,WH-005,2026-02-20 21:07:09,shipped,116.76,4
ORD-04066,CUST-0354,WH-003,2025-11-18 06:02:47,shipped,93.27,12
ORD-04067,CUST-0261,WH-001,2026-04-04 09:54:30,delivered,380.87,5
ORD-04068,CUST-0130,WH-003,2025-11-14 06:58:14,delivered,495.34,12
ORD-04069,CUST-0290,WH-003,2025-10-10 15:31:29,delivered,337.53,11
ORD-04070,CUST-0324,WH-003,2025-07-14 16:45:25,shipped,479.8,7
ORD-04071,CUST-0030,WH-007,2025-05-25 05:59:29,shipped,445.89,6
ORD-04072,CUST-0109,WH-006,2026-02-08 09:39:09,delivered,451.61,4
ORD-04073,CUST-0427,WH-008,2025-11-08 11:39:50,cancelled,133.65,11
ORD-04074,CUST-0059,WH-001,2026-04-12 00:51:48,delivered,346.58,8
ORD-04075,CUST-0142,WH-002,2026-02-14 09:41:48,cancelled,18.06,11
ORD-04076,CUST-0162,WH-004,2025-10-24 03:31:24,cancelled,475.64,2
ORD-04077,CUST-0335,WH-006,2025-06-15 09:41:35,shipped,445.91,2
ORD-04078,CUST-0113,WH-007,2025-06-07 20:03:03,shipped,335.63,9
ORD-04079,CUST-0402,WH-005,2025-05-19 14:20:00,delivered,126.18,12
ORD-04080,CUST-0243,WH-006,2025-08-04 13:12:37,delivered,167.21,5
ORD-04081,CUST-0405,WH-008,2026-01-09 04:22:25,pending,169.43,10
ORD-04082,CUST-0038,WH-003,2025-09-27 14:39:58,cancelled,334.95,6
ORD-04083,CUST-0045,WH-007,2026-01-08 16:21:07,returned,144.82,2
ORD-04084,CUST-0290,WH-006,2026-04-11 19:25:44,delivered,146.74,10
ORD-04085,CUST-0478,WH-002,2025-07-18 06:54:59,delivered,197.35,4
ORD-04086,CUST-0303,WH-006,2025-10-09 23:37:25,delivered,255.88,3
ORD-04087,CUST-0031,WH-008,2025-08-26 08:24:46,cancelled,408.43,1
ORD-04088,CUST-0130,WH-003,2025-04-20 06:00:46,delivered,91.77,1
ORD-04089,CUST-0037,WH-008,2025-08-22 02:10:41,processing,368.55,2
ORD-04090,CUST-0077,WH-005,2025-12-30 16:12:25,processing,112.87,4
ORD-04091,CUST-0385,WH-007,2026-03-06 20:41:48,cancelled,315.85,8
ORD-04092,CUST-0273,WH-008,2026-01-23 04:27:05,delivered,289.7,9
ORD-04093,CUST-0243,WH-004,2026-02-22 07:00:43,processing,221.79,8
ORD-04094,CUST-0119,WH-002,2026-03-10 19:19:04,delivered,492.77,3
ORD-04095,CUST-0068,WH-008,2025-11-18 21:17:05,delivered,342.35,1
ORD-04096,CUST-0236,WH-006,2025-05-26 11:34:35,delivered,482.46,9
ORD-04097,CUST-0319,WH-008,2025-12-21 18:33:33,delivered,218.87,4
ORD-04098,CUST-0431,WH-004,2026-01-06 06:30:09,cancelled,347.19,12
ORD-04099,CUST-0355,WH-005,2025-04-22 20:49:49,delivered,307.27,11
ORD-04100,CUST-0395,WH-007,2026-04-07 17:38:27,delivered,106.36,9
ORD-04101,CUST-0345,WH-006,2026-02-22 00:57:29,shipped,75.47,1
ORD-04102,CUST-0082,WH-002,2025-12-12 02:59:31,delivered,185.71,1
ORD-04103,CUST-0397,WH-006,2025-06-06 00:39:43,delivered,198.4,5
ORD-04104,CUST-0289,WH-008,2025-10-14 03:01:04,delivered,152.78,1
ORD-04105,CUST-0365,WH-001,2025-07-13 13:12:34,pending,219.12,9
ORD-04106,CUST-0238,WH-007,2026-01-10 22:40:37,delivered,279.21,7
ORD-04107,CUST-0255,WH-007,2026-04-05 18:46:18,delivered,232.2,8
ORD-04108,CUST-0473,WH-005,2025-08-24 13:43:43,cancelled,58.18,4
ORD-04109,CUST-0198,WH-006,2026-01-12 04:03:57,delivered,495.44,5
ORD-04110,CUST-0440,WH-006,2025-06-25 02:18:48,pending,212.25,6
ORD-04111,CUST-0162,WH-004,2026-03-30 00:48:50,delivered,33.25,12
ORD-04112,CUST-0198,WH-005,2025-12-04 14:07:36,delivered,313.98,8
ORD-04113,CUST-0226,WH-002,2026-04-02 22:04:11,shipped,322.97,11
ORD-04114,CUST-0184,WH-003,2026-03-01 15:58:26,delivered,199.38,6
ORD-04115,CUST-0106,WH-001,2025-12-19 05:21:04,delivered,302.88,12
ORD-04116,CUST-0005,WH-003,2026-03-09 17:29:55,delivered,68.41,9
ORD-04117,CUST-0083,WH-008,2025-09-26 09:19:38,delivered,115.09,5
ORD-04118,CUST-0121,WH-002,2026-03-31 07:25:17,cancelled,312.83,9
ORD-04119,CUST-0318,WH-006,2025-10-24 17:52:45,delivered,184.11,5
ORD-04120,CUST-0212,WH-007,2025-07-21 04:46:40,delivered,486.6,5
ORD-04121,CUST-0448,WH-005,2025-12-19 07:40:21,delivered,164.08,5
ORD-04122,CUST-0403,WH-002,2026-03-05 15:05:24,delivered,163.1,2
ORD-04123,CUST-0203,WH-004,2025-09-05 02:46:55,delivered,132.59,12
ORD-04124,CUST-0484,WH-005,2025-09-14 17:02:29,delivered,233.68,4
ORD-04125,CUST-0295,WH-005,2026-04-13 07:48:43,cancelled,142.94,9
ORD-04126,CUST-0389,WH-003,2025-08-06 06:35:37,shipped,38.16,6
ORD-04127,CUST-0257,WH-007,2025-04-30 07:24:45,shipped,365.63,12
ORD-04128,CUST-0479,WH-004,2025-10-22 06:00:59,returned,339.47,9
ORD-04129,CUST-0329,WH-005,2025-08-18 16:12:04,processing,91.48,1
ORD-04130,CUST-0458,WH-008,2025-11-24 23:00:21,shipped,350.27,2
ORD-04131,CUST-0441,WH-008,2025-09-20 14:44:34,delivered,247.28,5
ORD-04132,CUST-0461,WH-006,2025-09-28 11:48:12,shipped,320.69,7
ORD-04133,CUST-0190,WH-006,2026-04-03 21:44:13,delivered,299.02,3
ORD-04134,CUST-0020,WH-004,2026-01-29 16:36:24,pending,161.36,10
ORD-04135,CUST-0222,WH-005,2025-07-29 15:15:35,delivered,46.08,12
ORD-04136,CUST-0313,WH-004,2026-04-04 09:16:49,delivered,414.14,3
ORD-04137,CUST-0460,WH-006,2025-10-14 12:36:52,shipped,392.71,4
ORD-04138,CUST-0376,WH-008,2025-12-21 16:18:09,delivered,205.84,6
ORD-04139,CUST-0271,WH-007,2025-10-02 14:46:01,shipped,297.44,11
ORD-04140,CUST-0347,WH-008,2025-06-09 04:00:01,returned,284.36,7
ORD-04141,CUST-0498,WH-002,2026-04-03 08:45:00,cancelled,310.6,2
ORD-04142,CUST-0134,WH-006,2025-11-29 03:10:42,delivered,106.74,12
ORD-04143,CUST-0168,WH-007,2025-12-13 22:24:44,delivered,56.05,4
ORD-04144,CUST-0479,WH-006,2025-08-04 04:49:28,pending,114.28,3
ORD-04145,CUST-0098,WH-007,2025-07-29 13:57:27,shipped,340.31,3
ORD-04146,CUST-0018,WH-004,2026-02-01 09:51:50,shipped,236.9,3
ORD-04147,CUST-0136,WH-007,2025-04-20 23:49:09,delivered,67.27,5
ORD-04148,CUST-0119,WH-008,2025-04-30 06:07:29,delivered,216.61,12
ORD-04149,CUST-0355,WH-007,2025-07-27 16:00:06,delivered,277.03,1
ORD-04150,CUST-0017,WH-006,2025-11-17 21:51:48,delivered,450.14,10
ORD-04151,CUST-0441,WH-005,2025-05-04 17:25:10,delivered,297.54,1
ORD-04152,CUST-0079,WH-002,2025-08-04 23:53:52,delivered,486.56,8
ORD-04153,CUST-0456,WH-005,2025-09-19 11:14:47,processing,142.8,1
ORD-04154,CUST-0155,WH-004,2025-12-12 10:45:43,cancelled,43.35,4
ORD-04155,CUST-0275,WH-006,2025-04-15 12:45:54,cancelled,94.23,9
ORD-04156,CUST-0313,WH-005,2025-07-16 03:08:43,delivered,179.1,8
ORD-04157,CUST-0385,WH-006,2025-08-21 05:04:08,delivered,380.64,3
ORD-04158,CUST-0102,WH-004,2025-07-27 18:10:39,shipped,497.1,10
ORD-04159,CUST-0407,WH-004,2026-02-23 01:01:12,pending,22.88,6
ORD-04160,CUST-0206,WH-002,2025-12-14 07:13:40,delivered,440.74,4
ORD-04161,CUST-0012,WH-004,2026-01-21 03:00:16,shipped,213.02,8
ORD-04162,CUST-0035,WH-002,2025-06-10 22:09:26,delivered,222.47,8
ORD-04163,CUST-0187,WH-001,2025-05-16 17:01:32,delivered,222.03,8
ORD-04164,CUST-0313,WH-006,2025-07-23 03:45:30,delivered,167.87,12
ORD-04165,CUST-0030,WH-003,2026-04-14 01:05:07,delivered,194.54,1
ORD-04166,CUST-0041,WH-003,2025-06-26 03:36:19,cancelled,371.34,9
ORD-04167,CUST-0395,WH-005,2025-11-15 01:04:49,cancelled,97.75,1
ORD-04168,CUST-0111,WH-005,2025-05-14 18:41:38,delivered,476.12,3
ORD-04169,CUST-0024,WH-003,2025-07-04 05:35:40,delivered,237.35,10
ORD-04170,CUST-0415,WH-001,2025-10-05 02:54:09,processing,363.08,3
ORD-04171,CUST-0339,WH-003,2025-08-22 19:45:39,delivered,442.32,1
ORD-04172,CUST-0225,WH-007,2026-02-05 18:23:13,cancelled,140.59,9
ORD-04173,CUST-0237,WH-002,2025-12-03 23:19:13,cancelled,246.0,11
ORD-04174,CUST-0354,WH-008,2025-09-16 15:13:42,delivered,141.32,2
ORD-04175,CUST-0319,WH-003,2026-04-03 10:48:47,cancelled,39.27,6
ORD-04176,CUST-0328,WH-004,2025-05-21 03:24:00,delivered,461.44,3
ORD-04177,CUST-0404,WH-008,2025-07-19 17:17:25,delivered,179.65,2
ORD-04178,CUST-0093,WH-003,2025-08-03 14:35:53,delivered,34.45,10
ORD-04179,CUST-0401,WH-006,2025-08-06 18:58:31,delivered,382.75,5
ORD-04180,CUST-0365,WH-005,2025-11-07 06:13:07,cancelled,366.48,3
ORD-04181,CUST-0485,WH-004,2025-12-19 06:25:04,delivered,319.19,8
ORD-04182,CUST-0294,WH-002,2025-08-11 01:55:17,delivered,63.37,2
ORD-04183,CUST-0045,WH-001,2025-11-12 11:13:00,shipped,237.08,9
ORD-04184,CUST-0022,WH-004,2025-12-20 20:58:10,delivered,491.52,9
ORD-04185,CUST-0213,WH-001,2025-06-27 03:58:03,delivered,447.06,2
ORD-04186,CUST-0233,WH-001,2025-06-03 20:34:21,cancelled,250.09,12
ORD-04187,CUST-0019,WH-004,2025-11-03 17:51:30,delivered,185.97,10
ORD-04188,CUST-0498,WH-005,2025-08-03 06:10:46,delivered,101.43,6
ORD-04189,CUST-0377,WH-002,2025-05-16 13:28:15,delivered,98.74,3
ORD-04190,CUST-0464,WH-008,2025-11-08 06:23:24,cancelled,377.99,4
ORD-04191,CUST-0113,WH-008,2025-11-30 18:49:55,shipped,25.41,5
ORD-04192,CUST-0077,WH-003,2025-10-31 15:45:38,shipped,100.43,11
ORD-04193,CUST-0165,WH-005,2025-08-30 14:46:02,delivered,328.33,4
ORD-04194,CUST-0466,WH-004,2026-03-01 05:15:26,delivered,15.73,9
ORD-04195,CUST-0419,WH-004,2025-09-21 20:50:15,delivered,155.6,5
ORD-04196,CUST-0227,WH-001,2025-06-04 22:09:39,delivered,422.7,8
ORD-04197,CUST-0261,WH-006,2025-09-23 16:44:27,pending,240.34,3
ORD-04198,CUST-0006,WH-006,2025-08-07 17:06:21,delivered,198.1,9
ORD-04199,CUST-0351,WH-006,2026-03-22 18:04:19,processing,386.55,6
ORD-04200,CUST-0098,WH-008,2025-12-31 13:36:26,delivered,317.6,3
ORD-04201,CUST-0204,WH-007,2025-10-03 08:50:12,delivered,116.46,10
ORD-04202,CUST-0380,WH-006,2025-09-18 11:59:07,delivered,144.98,8
ORD-04203,CUST-0472,WH-008,2025-09-15 21:11:30,delivered,400.47,3
ORD-04204,CUST-0467,WH-006,2025-09-12 03:22:07,delivered,23.51,2
ORD-04205,CUST-0454,WH-007,2025-04-25 09:42:51,delivered,55.6,10
ORD-04206,CUST-0069,WH-001,2025-11-05 10:24:11,delivered,292.76,3
ORD-04207,CUST-0078,WH-005,2026-03-31 00:16:58,shipped,171.45,7
ORD-04208,CUST-0112,WH-001,2025-09-16 00:48:41,shipped,169.11,11
ORD-04209,CUST-0359,WH-007,2026-01-16 08:47:46,delivered,133.52,11
